Identificador único del municipio,Clave de entidad federativa,Entidad federativa,Clave de municipio o delegación,Municipio o delegación,Estimador_x,Porcentaje de población de 20 años y más con obesidad.,Porcentaje de población de 20 años y más con diagnóstico previo de hipertensión.,Porcentaje de población de 20 años y más con diagnóstico previo de diabetes.,Municipio,Estimador_y,Ingreso Corriente Promedio Trimestral por Hogar 2020,Codigo,Total,municipio,entidad,Big,Medium,Small,Total_Pharmacies,Pharmacy_Density_per_100k,CVEGEO,Big_Pharmacy_Ratio,Medium_Pharmacy_Ratio,Total_Trimestral_Income,Income_per_Big_Pharmacy
08006,8.0,CHIHUAHUA,6.0,Bachíniva,Valor,45.536884699187326,28.73801449071042,11.937525781779314,BACHÍNIVA,Valor,42932.0407481514,08 006,5807,BACHÍNIVA,CHIHUAHUA,1.0,0.0,0.0,1.0,17.220595832615807,8.06.0,17.220595832615807,0.0,249306360.62451518,2493.0636062451517
15059,15.0,MÉXICO,59.0,Nextlalpan,Valor,35.1261380617396,14.396466857855007,7.665204948414266,NEXTLALPAN,Valor,39304.2796040536,15 059,57082,NEXTLALPAN,MÉXICO,9.0,6.0,18.0,33.0,57.81156932132722,15.059.0,15.766791633089241,10.511194422059493,2243566888.3585873,2492.852098176208
21149,21.0,PUEBLA,149.0,Santiago Miahuatlán,Valor,32.14918506345597,12.433320947666068,7.829800022278763,SANTIAGO MIAHUATLÁN,Valor,32854.0643956004,21 149,30309,SANTIAGO MIAHUATLÁN,PUEBLA,4.0,1.0,1.0,6.0,19.79610016826685,21.0149.0,13.1974001121779,3.299350028044475,995773837.7662525,2489.434594415631
06005,6.0,COLIMA,5.0,Cuauhtémoc,Valor,44.032334713562925,24.42854144889397,11.345086523002921,CUAUHTÉMOC,Valor,55660.4526950517,06 005,31267,CUAUHTÉMOC,COLIMA,7.0,2.0,9.0,18.0,57.56868263664567,6.05.0,22.387821025362204,6.39652029296063,1740335374.4161816,2486.1933920231168
30075,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,75.0,Ignacio de la Llave,Valor,34.743986524243475,26.315180947209434,14.55470619357805,IGNACIO DE LA LLAVE,Valor,30064.5977879661,30 075,16525,IGNACIO DE LA LLAVE,VERACRUZ DE IGNACIO DE LA LLAVE,2.0,5.0,2.0,9.0,54.46293494704992,30.075.0,12.102874432677762,30.2571860816944,496817478.4461398,2484.087392230699
13027,13.0,HIDALGO,27.0,Huehuetla,Valor,21.110875379792066,17.12845715891665,13.333830895391088,HUEHUETLA,Valor,21733.0119337546,13 027,22846,HUEHUETLA,HIDALGO,2.0,1.0,6.0,9.0,39.394204674778955,13.027.0,8.754267705506434,4.377133852753217,496512390.63855755,2482.5619531927878
05037,5.0,COAHUILA DE ZARAGOZA,37.0,Villa Unión,Valor,42.087908447918956,20.89206602770876,10.970049005241085,VILLA UNIÓN,Valor,40080.5247238595,05 037,6188,VILLA UNIÓN,COAHUILA DE ZARAGOZA,1.0,0.0,1.0,2.0,32.32062055591467,5.037.0,16.160310277957336,0.0,248018286.99124256,2480.1828699124258
16098,16.0,MICHOACÁN DE OCAMPO,98.0,Tuxpan,Valor,28.97623890063602,17.634298741393604,9.37081658808539,TUXPAN,Valor,38503.8056937523,16 098,25757,TUXPAN,MICHOACÁN DE OCAMPO,4.0,5.0,10.0,19.0,73.76635477734209,16.098.0,15.52975890049307,19.412198625616337,991742523.253978,2479.356308134945
20087,20.0,OAXACA,87.0,San Agustín Yatareni,Valor,27.44515371223255,14.848732469977037,9.031224943783844,SAN AGUSTÍN YATARENI,Valor,44820.664095584,20 087,5521,SAN AGUSTÍN YATARENI,OAXACA,1.0,0.0,1.0,2.0,36.22532149972831,20.087.0,18.112660749864155,0.0,247454886.47171926,2474.548864717193
07111,7.0,CHIAPAS,111.0,Zinacantán,Valor,18.943883146710302,11.504545034397998,8.228234235282025,ZINACANTÁN,Valor,21800.5993591224,07 111,45373,ZINACANTÁN,CHIAPAS,4.0,1.0,7.0,12.0,26.44744671941463,7.0111.0,8.81581557313821,2.2039538932845524,989158594.7214606,2472.8964868036514
29013,29.0,TLAXCALA,13.0,Huamantla,Valor,29.902845791093423,9.747541362065645,8.660025119617888,HUAMANTLA,Valor,39961.2591870249,29 013,98764,HUAMANTLA,TLAXCALA,16.0,12.0,26.0,54.0,54.67579279899559,29.013.0,16.2002349034061,12.150176177554576,3946733802.347327,2466.7086264670797
14106,14.0,JALISCO,106.0,Tuxcacuesco,Valor,35.264890627081535,18.92308457155903,8.249790841389196,TUXCACUESCO,Valor,44993.2410945961,14 106,5482,TUXCACUESCO,JALISCO,1.0,1.0,2.0,4.0,72.96607077708865,14.0106.0,18.24151769427216,18.24151769427216,246652947.68057582,2466.5294768057583
13073,13.0,HIDALGO,73.0,Tlanchinol,Valor,27.586528991492372,15.423148304091916,11.258440853379424,TLANCHINOL,Valor,26132.377981987,13 073,37722,TLANCHINOL,HIDALGO,4.0,5.0,4.0,13.0,34.46264779173956,13.073.0,10.60389162822756,13.254864535284451,985765562.2365136,2464.413905591284
21145,21.0,PUEBLA,145.0,San Sebastián Tlacotepec,Valor,23.010068821160807,13.219704416638857,8.749337243827565,SAN SEBASTIÁN TLACOTEPEC,Valor,18685.0772871906,21 145,13189,SAN SEBASTIÁN TLACOTEPEC,PUEBLA,1.0,1.0,0.0,2.0,15.164151944802487,21.0145.0,7.582075972401244,7.582075972401244,246437484.34075683,2464.3748434075683
28018,28.0,TAMAULIPAS,18.0,Jiménez,Valor,45.14327121868262,22.958595429181564,14.450345296678575,JIMÉNEZ,Valor,38651.7148799263,28 018,6375,JIMÉNEZ,TAMAULIPAS,1.0,0.0,4.0,5.0,78.4313725490196,28.018.0,15.686274509803923,0.0,246404682.35953018,2464.0468235953017
16079,16.0,MICHOACÁN DE OCAMPO,79.0,Salvador Escalante,Valor,28.135985637457843,15.748652502575217,9.295558096433357,SALVADOR ESCALANTE,Valor,39403.9165066135,16 079,49896,SALVADOR ESCALANTE,MICHOACÁN DE OCAMPO,8.0,8.0,18.0,34.0,68.14173480840148,16.079.0,16.0333493666827,16.0333493666827,1966097818.0139873,2457.622272517484
32008,32.0,ZACATECAS,8.0,Cuauhtémoc,Valor,30.113585595054133,17.040681766000258,9.021057863275937,CUAUHTÉMOC,Valor,36399.0554924829,32 008,13466,CUAUHTÉMOC,ZACATECAS,2.0,1.0,1.0,4.0,29.704440813901677,32.08.0,14.852220406950838,7.426110203475419,490149681.2617747,2450.7484063088737
16110,16.0,MICHOACÁN DE OCAMPO,110.0,Zinapécuaro,Valor,29.623857825834982,19.85222359232532,10.87006343059558,ZINAPÉCUARO,Valor,50006.4079396426,16 110,49005,ZINAPÉCUARO,MICHOACÁN DE OCAMPO,10.0,14.0,7.0,31.0,63.25885113763901,16.0110.0,20.40608101214162,28.568513416998268,2450564021.0821857,2450.5640210821857
29008,29.0,TLAXCALA,8.0,Cuapiaxtla,Valor,35.76458209405479,11.75591838333668,8.74602516151744,CUAPIAXTLA,Valor,30196.7963379977,29 008,16222,CUAPIAXTLA,TLAXCALA,2.0,1.0,4.0,7.0,43.15127604487733,29.08.0,12.328936012822092,6.164468006411046,489852430.1949987,2449.2621509749933
20068,20.0,OAXACA,68.0,Ocotlán de Morelos,Valor,32.85920468288967,18.041650609021,9.572622298374418,OCOTLÁN DE MORELOS,Valor,41238.5216206336,20 068,23751,OCOTLÁN DE MORELOS,OAXACA,4.0,4.0,7.0,15.0,63.155235569028676,20.068.0,16.84139615174098,16.84139615174098,979456127.0116686,2448.6403175291716
16068,16.0,MICHOACÁN DE OCAMPO,68.0,Peribán,Valor,36.02146643996388,15.927100314504788,9.211353184199597,PERIBÁN,Valor,49896.1804064555,16 068,29389,PERIBÁN,MICHOACÁN DE OCAMPO,6.0,3.0,5.0,14.0,47.6368709381061,16.068.0,20.415801830616896,10.207900915308448,1466398845.9653208,2443.998076608868
20441,20.0,OAXACA,441.0,Santa María Xadani,Valor,37.10602644115513,13.709582168965722,9.769091196570647,SANTA MARÍA XADANI,Valor,26404.6879698831,20 441,9234,SANTA MARÍA XADANI,OAXACA,1.0,2.0,0.0,3.0,32.48862897985705,20.0441.0,10.829542993285683,21.659085986571366,243820888.71390054,2438.2088871390056
28038,28.0,TAMAULIPAS,38.0,Tampico,Valor,40.80447204598408,25.598713854847894,14.880603083567403,TAMPICO,Valor,54050.5420335201,28 038,297562,TAMPICO,TAMAULIPAS,66.0,34.0,45.0,145.0,48.72934043997554,28.038.0,22.18025151060955,11.426190172132195,16083387388.578308,2436.8768770573192
26048,26.0,SONORA,48.0,Puerto Peñasco,Valor,48.88332719717234,20.3316017242188,10.813901255102952,PUERTO PEÑASCO,Valor,62090.5453837758,26 048,62689,PUERTO PEÑASCO,SONORA,16.0,27.0,38.0,81.0,129.20927116400009,26.048.0,25.522818995358033,43.06975705466669,3892394199.5635214,2432.746374727201
31059,31.0,YUCATÁN,59.0,Progreso,Valor,45.049189846606666,20.635678709602715,9.677312864941854,PROGRESO,Valor,47900.7696179938,31 059,66008,PROGRESO,YUCATÁN,13.0,13.0,4.0,30.0,45.449036480426614,31.059.0,19.694582474851533,19.694582474851533,3161834000.944535,2432.180000726565
07094,7.0,CHIAPAS,94.0,Teopisca,Valor,29.124122403903552,13.384480299320543,7.607380221326775,TEOPISCA,Valor,24484.749605808,07 094,49499,TEOPISCA,CHIAPAS,5.0,6.0,11.0,22.0,44.44534233014808,7.094.0,10.101214165942746,12.121456999131295,1211970620.7378902,2423.9412414757808
26018,26.0,SONORA,18.0,Cajeme,Valor,43.00643854338644,29.24250896302397,12.895179958234465,CAJEME,Valor,59396.7828956977,26 018,436484,CAJEME,SONORA,107.0,17.0,44.0,168.0,38.489383345093984,26.018.0,24.51407153526819,3.894759028967843,25925745385.445717,2422.966858452871
08034,8.0,CHIHUAHUA,34.0,Ignacio Zaragoza,Valor,43.9364412481391,27.787086931923124,11.715998743365423,IGNACIO ZARAGOZA,Valor,46607.6006735115,08 034,5196,IGNACIO ZARAGOZA,CHIHUAHUA,1.0,1.0,2.0,4.0,76.98229407236335,8.034.0,19.245573518090836,19.245573518090836,242173093.09956574,2421.730930995657
28030,28.0,TAMAULIPAS,30.0,Padilla,Valor,45.877480654456,20.460984640171947,13.897616677817664,PADILLA,Valor,35504.4542606803,28 030,13618,PADILLA,TAMAULIPAS,2.0,9.0,2.0,13.0,95.46188867675136,28.030.0,14.6864444118079,66.08899985313556,483499658.1219443,2417.4982906097216
03001,3.0,BAJA CALIFORNIA SUR,1.0,Comondú,Valor,57.66512081589905,24.491553528638576,14.843324970090617,COMONDÚ,Valor,52965.6875249665,03 001,73021,COMONDÚ,BAJA CALIFORNIA SUR,16.0,3.0,2.0,21.0,28.75885019377987,3.01.0,21.91150490954657,4.108407170539982,3867607468.760579,2417.254667975362
07007,7.0,CHIAPAS,7.0,Amatenango del Valle,Valor,19.14039250643534,12.267741934394278,7.356375881396568,AMATENANGO DEL VALLE,Valor,21413.623264505,07 007,11283,AMATENANGO DEL VALLE,CHIAPAS,1.0,3.0,2.0,6.0,53.17734645041213,7.07.0,8.862891075068687,26.588673225206065,241609911.2934099,2416.099112934099
30093,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,93.0,Jilotepec,Valor,37.38651840075128,21.48065146839809,11.373757349846263,JILOTEPEC,Valor,29125.9879605872,30 093,16585,JILOTEPEC,VERACRUZ DE IGNACIO DE LA LLAVE,2.0,2.0,1.0,5.0,30.147723846849562,30.093.0,12.059089538739826,12.059089538739826,483054510.3263387,2415.2725516316937
14058,14.0,JALISCO,58.0,Mascota,Valor,34.284987655360496,18.748865943838794,8.755673287821867,MASCOTA,Valor,50052.4736816996,14 058,14451,MASCOTA,JALISCO,3.0,5.0,6.0,14.0,96.87910871219985,14.058.0,20.759809009757113,34.59968168292851,723308297.174241,2411.0276572474695
14118,14.0,JALISCO,118.0,Yahualica de González Gallo,Valor,29.389462839960284,19.735393006879786,9.724358827899492,YAHUALICA DE GONZÁLEZ GALLO,Valor,43057.5197072222,14 118,22394,YAHUALICA DE GONZÁLEZ GALLO,JALISCO,4.0,5.0,7.0,16.0,71.44770920782352,14.0118.0,17.86192730195588,22.327409127444852,964230096.3235339,2410.5752408088347
18007,18.0,NAYARIT,7.0,Jala,Valor,34.06373969521736,20.00854623440045,9.323854006186123,JALA,Valor,37428.4957429123,18 007,19321,JALA,NAYARIT,3.0,4.0,2.0,9.0,46.58143988406397,18.07.0,15.527146628021324,20.7028621706951,723155966.2488086,2410.519887496029
08053,8.0,CHIHUAHUA,53.0,Praxedis G. Guerrero,Valor,42.39745031984318,24.389145356978606,10.301740612782234,PRAXEDIS G. GUERRERO,Valor,47134.0227134028,08 053,5111,PRAXEDIS G. GUERRERO,CHIHUAHUA,1.0,1.0,2.0,4.0,78.2625709254549,8.053.0,19.565642731363724,19.565642731363724,240901990.08820173,2409.0199008820173
20266,20.0,OAXACA,266.0,San Miguel del Puerto,Valor,26.12233355043673,14.954023533348435,9.427787488083704,SAN MIGUEL DEL PUERTO,Valor,28164.9530980232,20 266,8551,SAN MIGUEL DEL PUERTO,OAXACA,1.0,0.0,1.0,2.0,23.389077300900478,20.0266.0,11.694538650450239,0.0,240838513.94119638,2408.385139411964
08036,8.0,CHIHUAHUA,36.0,Jiménez,Valor,40.629740871799726,27.41642409928626,8.972448945354596,JIMÉNEZ,Valor,47127.9108607756,08 036,40859,JIMÉNEZ,CHIHUAHUA,8.0,3.0,4.0,15.0,36.71161800337747,8.036.0,19.57952960180132,7.342323600675495,1925599309.8604302,2406.999137325538
29060,29.0,TLAXCALA,60.0,Santa Isabel Xiloxoxtla,Valor,29.701321181751894,13.850441975961353,7.274025011647103,SANTA ISABEL XILOXOXTLA,Valor,44193.8404740189,29 060,5443,SANTA ISABEL XILOXOXTLA,TLAXCALA,1.0,2.0,1.0,4.0,73.48888480617308,29.060.0,18.37222120154327,36.74444240308654,240547073.70008487,2405.4707370008487
31036,31.0,YUCATÁN,36.0,Homún,Valor,46.54887684531601,16.836584836155485,10.312504549122194,HOMÚN,Valor,29729.4311659577,31 036,8090,HOMÚN,YUCATÁN,1.0,0.0,3.0,4.0,49.44375772558715,31.036.0,12.360939431396787,0.0,240511098.1325978,2405.110981325978
20134,20.0,OAXACA,134.0,San Felipe Jalapa de Díaz,Valor,30.968949175974352,9.925518922419728,9.220124462880658,SAN FELIPE JALAPA DE DÍAZ,Valor,25252.7914352671,20 134,28500,SAN FELIPE JALAPA DE DÍAZ,OAXACA,3.0,1.0,3.0,7.0,24.56140350877193,20.0134.0,10.526315789473685,3.508771929824561,719704555.9051124,2399.0151863503747
15082,15.0,MÉXICO,82.0,Tejupilco,Valor,31.782645965238515,20.00083831972603,9.492056168558854,TEJUPILCO,Valor,33187.979009922,15 082,79282,TEJUPILCO,MÉXICO,11.0,12.0,27.0,50.0,63.06601750712646,15.082.0,13.874523851567822,15.135844201710352,2631209351.864636,2392.0085016951234
12052,12.0,GUERRERO,52.0,San Luis Acatlán,Valor,31.101332139559457,8.848180188067237,9.252473795417698,SAN LUIS ACATLÁN,Valor,25822.1778689472,12 052,46270,SAN LUIS ACATLÁN,GUERRERO,5.0,10.0,16.0,31.0,66.99805489518046,12.052.0,10.80613788631943,21.61227577263886,1194792169.996187,2389.5843399923738
29023,29.0,TLAXCALA,23.0,Natívitas,Valor,30.672483437148372,14.969145255658908,10.924273399530131,NATÍVITAS,Valor,36261.4223449886,29 023,26309,NATÍVITAS,TLAXCALA,4.0,10.0,4.0,18.0,68.41765175415257,29.023.0,15.203922612033907,38.00980653008476,954001760.474305,2385.0044011857626
31021,31.0,YUCATÁN,21.0,Chichimilá,Valor,37.86565555114717,14.462231264898845,8.246028574993089,CHICHIMILÁ,Valor,25305.889108945,31 021,9406,CHICHIMILÁ,YUCATÁN,1.0,0.0,0.0,1.0,10.631511800978098,31.021.0,10.631511800978098,0.0,238027192.9587367,2380.2719295873667
13053,13.0,HIDALGO,53.0,San Bartolo Tutotepec,Valor,24.282873460296862,14.652979706991756,13.537017865179735,SAN BARTOLO TUTOTEPEC,Valor,26878.0553819897,13 053,17699,SAN BARTOLO TUTOTEPEC,HIDALGO,2.0,5.0,3.0,10.0,56.50036725238714,13.053.0,11.300073450477429,28.25018362619357,475714702.2058357,2378.5735110291785
14039,14.0,JALISCO,39.0,Guadalajara,Valor,34.31508306899297,15.660943611183507,9.535463314241127,GUADALAJARA,Valor,68307.7593751681,14 039,1385629,GUADALAJARA,JALISCO,398.0,242.0,470.0,1110.0,80.10802314328005,14.039.0,28.723417307230147,17.464992433039434,94649212315.25479,2378.1209124435877
30129,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,129.0,Platón Sánchez,Valor,35.46508588301583,26.80440258324913,10.651642916905438,PLATÓN SÁNCHEZ,Valor,26344.9535476201,30 129,18053,PLATÓN SÁNCHEZ,VERACRUZ DE IGNACIO DE LA LLAVE,2.0,8.0,4.0,14.0,77.54943776657619,30.0129.0,11.078491109510885,44.31396443804354,475605446.3951857,2378.0272319759288
14079,14.0,JALISCO,79.0,Gómez Farías,Valor,30.301504698869042,16.440342822748157,8.37543101262079,GÓMEZ FARÍAS,Valor,43404.831903734,14 079,16431,GÓMEZ FARÍAS,JALISCO,3.0,3.0,5.0,11.0,66.94662528148012,14.079.0,18.258170531312764,18.258170531312764,713184793.0102533,2377.282643367511
15076,15.0,MÉXICO,76.0,San Mateo Atenco,Valor,36.06385370979914,17.693582829680697,8.799185094528086,SAN MATEO ATENCO,Valor,48624.8278482455,15 076,97418,SAN MATEO ATENCO,MÉXICO,20.0,27.0,25.0,72.0,73.90831263216243,15.076.0,20.530086842267345,27.715617237060915,4736933479.32038,2368.46673966019
16066,16.0,MICHOACÁN DE OCAMPO,66.0,Pátzcuaro,Valor,27.586193622111345,18.289004405454254,9.739482755975738,PÁTZCUARO,Valor,48146.0545275572,16 066,98382,PÁTZCUARO,MICHOACÁN DE OCAMPO,20.0,26.0,48.0,94.0,95.54593319916245,16.066.0,20.328921957268605,26.427598544449186,4736705136.530132,2368.352568265066
14004,14.0,JALISCO,4.0,Amacueca,Valor,27.909274736113275,18.40325717496177,7.535635272319717,AMACUECA,Valor,41237.0800154027,14 004,5743,AMACUECA,JALISCO,1.0,2.0,0.0,3.0,52.23750652968832,14.04.0,17.41250217656277,34.82500435312554,236824550.52845773,2368.245505284577
21174,21.0,PUEBLA,174.0,Teziutlán,Valor,33.22146447373425,14.969885921518502,10.4165816494795,TEZIUTLÁN,Valor,43399.4657068156,21 174,103583,TEZIUTLÁN,PUEBLA,19.0,21.0,21.0,61.0,58.88997229275074,21.0174.0,18.342778255119086,20.273597018815828,4495446856.30908,2366.0246612153055
16040,16.0,MICHOACÁN DE OCAMPO,40.0,Indaparapeo,Valor,29.076394650848098,18.65019139898462,8.925905512454829,INDAPARAPEO,Valor,38571.5187205333,16 040,18385,INDAPARAPEO,MICHOACÁN DE OCAMPO,3.0,5.0,4.0,12.0,65.27060103345119,16.040.0,16.317650258362796,27.19608376393799,709137371.6770047,2363.7912389233493
13005,13.0,HIDALGO,5.0,Ajacuba,Valor,32.95502185789347,20.54334151434478,13.655548571906419,AJACUBA,Valor,37474.9045784116,13 005,18872,AJACUBA,HIDALGO,3.0,5.0,4.0,12.0,63.586265366680806,13.05.0,15.896566341670201,26.494277236116996,707226399.2037838,2357.4213306792794
32053,32.0,ZACATECAS,53.0,Villa González Ortega,Valor,28.455298514764298,18.491490863774594,10.269403961178538,VILLA GONZÁLEZ ORTEGA,Valor,35669.7344663303,32 053,13208,VILLA GONZÁLEZ ORTEGA,ZACATECAS,2.0,5.0,4.0,11.0,83.28285887341005,32.053.0,15.142337976983645,37.855844942459115,471125852.8312906,2355.629264156453
14021,14.0,JALISCO,21.0,Casimiro Castillo,Valor,35.3481883056059,14.669135896151781,9.11931891263511,CASIMIRO CASTILLO,Valor,45851.0260004968,14 021,20548,CASIMIRO CASTILLO,JALISCO,4.0,8.0,5.0,17.0,82.73311271169943,14.021.0,19.466614755693985,38.93322951138797,942146882.2582083,2355.3672056455207
14008,14.0,JALISCO,8.0,Arandas,Valor,29.12273962266145,15.669125078002711,7.727351552054183,ARANDAS,Valor,49662.2149269777,14 008,80609,ARANDAS,JALISCO,17.0,14.0,39.0,70.0,86.83893858005929,14.08.0,21.089456512300114,17.367787716011858,4003221483.0487456,2354.836166499262
28015,28.0,TAMAULIPAS,15.0,Gustavo Díaz Ordaz,Valor,49.590639561262996,22.936134478908258,15.370741896272262,GUSTAVO DÍAZ ORDAZ,Valor,45002.9381732286,28 015,15677,GUSTAVO DÍAZ ORDAZ,TAMAULIPAS,3.0,5.0,2.0,10.0,63.78771448618996,28.015.0,19.136314345856988,31.89385724309498,705511061.7417047,2351.7035391390154
16099,16.0,MICHOACÁN DE OCAMPO,99.0,Tuzantla,Valor,30.94200207970369,20.026754784125313,10.110347584719165,TUZANTLA,Valor,32814.0187513488,16 099,14329,TUZANTLA,MICHOACÁN DE OCAMPO,2.0,4.0,6.0,12.0,83.74624886593622,16.099.0,13.957708144322702,27.915416288645403,470192074.6880769,2350.9603734403845
20103,20.0,OAXACA,103.0,San Antonino Castillo Velasco,Valor,32.02527611185334,16.529501241331904,9.794153840649189,SAN ANTONINO CASTILLO VELASCO,Valor,38745.8596831009,20 103,6064,SAN ANTONINO CASTILLO VELASCO,OAXACA,1.0,4.0,1.0,6.0,98.94459102902375,20.0103.0,16.490765171503956,65.96306068601582,234954893.11832383,2349.5489311832384
18011,18.0,NAYARIT,11.0,Ruíz,Valor,41.648645633767615,19.688512670491388,10.940229467898568,RUÍZ,Valor,38965.221014084,18 011,24096,RUÍZ,NAYARIT,4.0,4.0,4.0,12.0,49.800796812749006,18.011.0,16.600265604249667,16.600265604249667,938905965.5553682,2347.2649138884203
21136,21.0,PUEBLA,136.0,San Miguel Xoxtla,Valor,37.31822578418417,14.740782229123978,8.772287458109908,SAN MIGUEL XOXTLA,Valor,37650.7089716805,21 136,12461,SAN MIGUEL XOXTLA,PUEBLA,2.0,4.0,5.0,11.0,88.27541930824171,21.0136.0,16.05007623786213,32.10015247572426,469165484.4961107,2345.827422480553
04009,4.0,CAMPECHE,9.0,Escárcega,Valor,39.53330418323347,21.255980679015302,13.350658205951195,ESCÁRCEGA,Valor,35193.9233881987,04 009,59923,ESCÁRCEGA,CAMPECHE,9.0,9.0,4.0,22.0,36.713782687782654,4.09.0,15.019274735911084,15.019274735911084,2108925471.1910307,2343.2505235455897
11027,11.0,GUANAJUATO,27.0,Salamanca,Valor,24.074118143984897,17.168336132018368,10.031735560817967,SALAMANCA,Valor,46273.2518535567,11 027,273417,SALAMANCA,GUANAJUATO,54.0,11.0,25.0,90.0,32.91675353032181,11.027.0,19.75005211819309,4.0231587648171105,12651893702.043913,2342.94327815628
30135,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,135.0,Rafael Delgado,Valor,36.99600194963689,16.729299318593313,9.439648254603453,RAFAEL DELGADO,Valor,29072.3106093646,30 135,24127,RAFAEL DELGADO,VERACRUZ DE IGNACIO DE LA LLAVE,3.0,3.0,3.0,9.0,37.30260703775853,30.0135.0,12.434202345919509,12.434202345919509,701427638.0721396,2338.092126907132
21046,21.0,PUEBLA,46.0,Chapulco,Valor,27.65905611391585,12.907485078474101,7.1804430144746405,CHAPULCO,Valor,28514.3556726506,21 046,8193,CHAPULCO,PUEBLA,1.0,1.0,2.0,4.0,48.82216526302942,21.046.0,12.205541315757355,12.205541315757355,233618116.02602637,2336.181160260264
14078,14.0,JALISCO,78.0,San Miguel el Alto,Valor,31.294654733466622,16.410793188226222,8.531390356568743,SAN MIGUEL EL ALTO,Valor,51155.2862737533,14 078,31965,SAN MIGUEL EL ALTO,JALISCO,7.0,7.0,1.0,15.0,46.92632566870014,14.078.0,21.898951978726732,21.898951978726732,1635178725.7405243,2335.969608200749
13028,13.0,HIDALGO,28.0,Huejutla de Reyes,Valor,27.721454747682294,12.676233697526213,11.008555724229202,HUEJUTLA DE REYES,Valor,29347.1203510789,13 028,126781,HUEJUTLA DE REYES,HIDALGO,16.0,32.0,47.0,95.0,74.93236368225523,13.028.0,12.620187567537723,25.240375135075446,3720657265.230134,2325.410790768834
25002,25.0,SINALOA,2.0,Angostura,Valor,40.051313227736514,20.18809963694246,12.142264113732125,ANGOSTURA,Valor,47429.9793529498,25 002,44093,ANGOSTURA,SINALOA,9.0,7.0,9.0,25.0,56.698342140475816,25.02.0,20.411403170571294,15.875535799333228,2091330079.6096156,2323.7000884551285
28012,28.0,TAMAULIPAS,12.0,González,Valor,42.2108021813656,20.063478698952462,13.843226763228005,GONZÁLEZ,Valor,39180.1660101916,28 012,41470,GONZÁLEZ,TAMAULIPAS,7.0,12.0,3.0,22.0,53.05039787798408,28.012.0,16.879672052085844,28.93658066071859,1624801484.4426455,2321.144977775208
13079,13.0,HIDALGO,79.0,Xochicoatlán,Valor,29.41242201791805,21.860912541563124,13.77379336413861,XOCHICOATLÁN,Valor,33065.5970960584,13 079,7015,XOCHICOATLÁN,HIDALGO,1.0,1.0,1.0,3.0,42.765502494654314,13.079.0,14.255167498218105,14.255167498218105,231955163.6288497,2319.551636288497
15033,15.0,MÉXICO,33.0,Ecatepec de Morelos,Valor,34.91057936804254,15.57169926812648,10.713336245789941,ECATEPEC DE MORELOS,Valor,53404.5776404752,15 033,1645352,ECATEPEC DE MORELOS,MÉXICO,379.0,494.0,650.0,1523.0,92.56377966538467,15.033.0,23.034584696770054,30.023970554629038,87869328629.91116,2318.4519427417194
